Parcel_ID,O_zone,D_zone,CEP,Network,Type
14977,690,4604,DPD,conventional,tour-based
14977,4604,264,DPD,conventional,tour-based
15040,43,2668,PostNL,conventional,tour-based
15040,2668,264,PostNL,conventional,tour-based
15059,261,1044,DHL,conventional,tour-based
15059,1044,265,DHL,conventional,tour-based
15066,166,1008,DHL,conventional,tour-based
15066,1008,1044,DHL,conventional,consolidated
15066,1044,265,DHL,conventional,tour-based
15075,682,4604,DPD,conventional,tour-based
15075,4604,265,DPD,conventional,tour-based
15106,736,2668,PostNL,conventional,tour-based
15106,2668,265,PostNL,conventional,tour-based
15107,189,2668,PostNL,conventional,tour-based
15107,2668,265,PostNL,conventional,tour-based
15125,203,2668,PostNL,conventional,tour-based
15125,2668,265,PostNL,conventional,tour-based
15138,154,1008,DHL,conventional,tour-based
15138,1008,1044,DHL,conventional,consolidated
15138,1044,266,DHL,conventional,tour-based
15148,157,4604,DPD,conventional,tour-based
15148,4604,266,DPD,conventional,tour-based
15193,245,1008,DHL,conventional,tour-based
15193,1008,1044,DHL,conventional,consolidated
15193,1044,267,DHL,conventional,tour-based
15198,654,1044,DHL,conventional,tour-based
15198,1044,267,DHL,conventional,tour-based
15204,675,1044,DHL,conventional,tour-based
15204,1044,267,DHL,conventional,tour-based
15223,635,4604,DPD,conventional,tour-based
15223,4604,267,DPD,conventional,tour-based
15237,569,5514,GLS,conventional,tour-based
15237,5514,267,GLS,conventional,tour-based
15243,663,2668,PostNL,conventional,tour-based
15243,2668,267,PostNL,conventional,tour-based
15253,390,2668,PostNL,conventional,tour-based
15253,2668,267,PostNL,conventional,tour-based
15276,156,2668,PostNL,conventional,tour-based
15276,2668,267,PostNL,conventional,tour-based
15284,810,2668,PostNL,conventional,tour-based
15284,2668,267,PostNL,conventional,tour-based
15301,412,2668,PostNL,conventional,tour-based
15301,2668,267,PostNL,conventional,tour-based
15311,324,2668,PostNL,conventional,tour-based
15311,2668,267,PostNL,conventional,tour-based
15323,819,3362,UPS,conventional,tour-based
15323,3362,267,UPS,conventional,tour-based
15332,275,1044,DHL,conventional,tour-based
15332,1044,268,DHL,conventional,tour-based
15334,1058,1044,DHL,conventional,tour-based
15334,1044,268,DHL,conventional,tour-based
15335,117,1008,DHL,conventional,tour-based
15335,1008,1044,DHL,conventional,consolidated
15335,1044,268,DHL,conventional,tour-based
15336,210,1008,DHL,conventional,tour-based
15336,1008,1044,DHL,conventional,consolidated
15336,1044,268,DHL,conventional,tour-based
15341,195,1008,DHL,conventional,tour-based
15341,1008,1044,DHL,conventional,consolidated
15341,1044,268,DHL,conventional,tour-based
15350,515,1044,DHL,conventional,tour-based
15350,1044,268,DHL,conventional,tour-based
15392,673,2668,PostNL,conventional,tour-based
15392,2668,268,PostNL,conventional,tour-based
15399,656,2668,PostNL,conventional,tour-based
15399,2668,268,PostNL,conventional,tour-based
15431,485,2668,PostNL,conventional,tour-based
15431,2668,268,PostNL,conventional,tour-based
15475,394,2668,PostNL,conventional,tour-based
15475,2668,269,PostNL,conventional,tour-based
15484,873,2668,PostNL,conventional,tour-based
15484,2668,269,PostNL,conventional,tour-based
15556,299,5514,GLS,conventional,tour-based
15556,5514,270,GLS,conventional,tour-based
15563,514,2668,PostNL,conventional,tour-based
15563,2668,270,PostNL,conventional,tour-based
15683,713,2668,PostNL,conventional,tour-based
15683,2668,271,PostNL,conventional,tour-based
15691,481,2668,PostNL,conventional,tour-based
15691,2668,271,PostNL,conventional,tour-based
15702,714,2668,PostNL,conventional,tour-based
15702,2668,271,PostNL,conventional,tour-based
15735,112,1008,DHL,conventional,tour-based
15735,1008,1044,DHL,conventional,consolidated
15735,1044,272,DHL,conventional,tour-based
15790,53,3362,UPS,conventional,tour-based
15790,3362,272,UPS,conventional,tour-based
15868,404,2662,DHL,conventional,tour-based
15868,2662,1044,DHL,conventional,consolidated
15868,1044,274,DHL,conventional,tour-based
15923,664,2668,PostNL,conventional,tour-based
15923,2668,274,PostNL,conventional,tour-based
15950,685,2668,PostNL,conventional,tour-based
15950,2668,274,PostNL,conventional,tour-based
15969,684,2668,PostNL,conventional,tour-based
15969,2668,274,PostNL,conventional,tour-based
16036,372,2668,PostNL,conventional,tour-based
16036,2668,275,PostNL,conventional,tour-based
16062,437,2662,DHL,conventional,tour-based
16062,2662,1044,DHL,conventional,consolidated
16062,1044,276,DHL,conventional,tour-based
16067,254,1008,DHL,conventional,tour-based
16067,1008,1044,DHL,conventional,consolidated
16067,1044,276,DHL,conventional,tour-based
16088,1043,5514,GLS,conventional,tour-based
16088,5514,276,GLS,conventional,tour-based
16110,919,2668,PostNL,conventional,tour-based
16110,2668,276,PostNL,conventional,tour-based
16153,895,1008,DHL,conventional,tour-based
16153,1008,1044,DHL,conventional,consolidated
16153,1044,277,DHL,conventional,tour-based
16209,329,2668,PostNL,conventional,tour-based
16209,2668,277,PostNL,conventional,tour-based
16261,1021,2668,PostNL,conventional,tour-based
16261,2668,277,PostNL,conventional,tour-based
16279,846,2668,PostNL,conventional,tour-based
16279,2668,277,PostNL,conventional,tour-based
16313,737,2662,DHL,conventional,tour-based
16313,2662,1044,DHL,conventional,consolidated
16313,1044,278,DHL,conventional,tour-based
16330,199,2668,PostNL,conventional,tour-based
16330,2668,278,PostNL,conventional,tour-based
16387,922,4604,DPD,conventional,tour-based
16387,4604,279,DPD,conventional,tour-based
16388,355,4604,DPD,conventional,tour-based
16388,4604,279,DPD,conventional,tour-based
16407,584,2668,PostNL,conventional,tour-based
16407,2668,279,PostNL,conventional,tour-based
16425,493,2668,PostNL,conventional,tour-based
16425,2668,279,PostNL,conventional,tour-based
16457,936,3362,UPS,conventional,tour-based
16457,3362,279,UPS,conventional,tour-based
16471,469,1044,DHL,conventional,tour-based
16471,1044,280,DHL,conventional,tour-based
16478,769,2662,DHL,conventional,tour-based
16478,2662,1044,DHL,conventional,consolidated
16478,1044,280,DHL,conventional,tour-based
16517,207,2668,PostNL,conventional,tour-based
16517,2668,280,PostNL,conventional,tour-based
16529,137,2668,PostNL,conventional,tour-based
16529,2668,280,PostNL,conventional,tour-based
16532,688,2668,PostNL,conventional,tour-based
16532,2668,280,PostNL,conventional,tour-based
16554,785,1044,DHL,conventional,tour-based
16554,1044,281,DHL,conventional,tour-based
16558,972,1008,DHL,conventional,tour-based
16558,1008,1044,DHL,conventional,consolidated
16558,1044,281,DHL,conventional,tour-based
16621,890,2668,PostNL,conventional,tour-based
16621,2668,281,PostNL,conventional,tour-based
16631,119,2668,PostNL,conventional,tour-based
16631,2668,281,PostNL,conventional,tour-based
16654,469,2668,PostNL,conventional,tour-based
16654,2668,281,PostNL,conventional,tour-based
16674,76,1008,DHL,conventional,tour-based
16674,1008,1044,DHL,conventional,consolidated
16674,1044,282,DHL,conventional,tour-based
16679,519,1044,DHL,conventional,tour-based
16679,1044,282,DHL,conventional,tour-based
16717,885,5514,GLS,conventional,tour-based
16717,5514,282,GLS,conventional,tour-based
16735,825,2668,PostNL,conventional,tour-based
16735,2668,282,PostNL,conventional,tour-based
16756,848,2668,PostNL,conventional,tour-based
16756,2668,282,PostNL,conventional,tour-based
16763,501,2668,PostNL,conventional,tour-based
16763,2668,282,PostNL,conventional,tour-based
16777,574,2668,PostNL,conventional,tour-based
16777,2668,282,PostNL,conventional,tour-based
16799,605,1044,DHL,conventional,tour-based
16799,1044,283,DHL,conventional,tour-based
16809,111,1008,DHL,conventional,tour-based
16809,1008,1044,DHL,conventional,consolidated
16809,1044,283,DHL,conventional,tour-based
16834,413,2668,PostNL,conventional,tour-based
16834,2668,283,PostNL,conventional,tour-based
16865,95,1008,DHL,conventional,tour-based
16865,1008,1044,DHL,conventional,consolidated
16865,1044,284,DHL,conventional,tour-based
16882,772,4604,DPD,conventional,tour-based
16882,4604,284,DPD,conventional,tour-based
16902,731,2668,PostNL,conventional,tour-based
16902,2668,284,PostNL,conventional,tour-based
16903,113,2668,PostNL,conventional,tour-based
16903,2668,284,PostNL,conventional,tour-based
16905,320,2668,PostNL,conventional,tour-based
16905,2668,284,PostNL,conventional,tour-based
16924,245,2668,PostNL,conventional,tour-based
16924,2668,284,PostNL,conventional,tour-based
16974,922,2668,PostNL,conventional,tour-based
16974,2668,285,PostNL,conventional,tour-based
16987,667,2668,PostNL,conventional,tour-based
16987,2668,285,PostNL,conventional,tour-based
17027,672,1044,DHL,conventional,tour-based
17027,1044,286,DHL,conventional,tour-based
17040,135,4604,DPD,conventional,tour-based
17040,4604,286,DPD,conventional,tour-based
17128,288,2668,PostNL,conventional,tour-based
17128,2668,287,PostNL,conventional,tour-based
17153,596,2668,PostNL,conventional,tour-based
17153,2668,287,PostNL,conventional,tour-based
17184,687,1044,DHL,conventional,tour-based
17184,1044,288,DHL,conventional,tour-based
17294,162,2668,PostNL,conventional,tour-based
17294,2668,288,PostNL,conventional,tour-based
17306,962,2668,PostNL,conventional,tour-based
17306,2668,288,PostNL,conventional,tour-based
17308,118,2668,PostNL,conventional,tour-based
17308,2668,288,PostNL,conventional,tour-based
17345,579,3362,UPS,conventional,tour-based
17345,3362,288,UPS,conventional,tour-based
17362,280,1044,DHL,conventional,tour-based
17362,1044,289,DHL,conventional,tour-based
17411,823,2668,PostNL,conventional,tour-based
17411,2668,289,PostNL,conventional,tour-based
17418,655,2668,PostNL,conventional,tour-based
17418,2668,289,PostNL,conventional,tour-based
17460,288,1044,DHL,conventional,tour-based
17460,1044,290,DHL,conventional,tour-based
17476,702,5514,GLS,conventional,tour-based
17476,5514,290,GLS,conventional,tour-based
17524,253,1008,DHL,conventional,tour-based
17524,1008,1044,DHL,conventional,consolidated
17524,1044,291,DHL,conventional,tour-based
17538,663,5514,GLS,conventional,tour-based
17538,5514,291,GLS,conventional,tour-based
17547,46,2668,PostNL,conventional,tour-based
17547,2668,291,PostNL,conventional,tour-based
17549,817,2668,PostNL,conventional,tour-based
17549,2668,291,PostNL,conventional,tour-based
17562,314,2668,PostNL,conventional,tour-based
17562,2668,291,PostNL,conventional,tour-based
17566,687,2668,PostNL,conventional,tour-based
17566,2668,291,PostNL,conventional,tour-based
17602,677,2668,PostNL,conventional,tour-based
17602,2668,292,PostNL,conventional,tour-based
17607,1030,2668,PostNL,conventional,tour-based
17607,2668,292,PostNL,conventional,tour-based
17623,410,2668,PostNL,conventional,tour-based
17623,2668,292,PostNL,conventional,tour-based
17633,844,1044,DHL,conventional,tour-based
17633,1044,293,DHL,conventional,tour-based
17659,64,5514,GLS,conventional,tour-based
17659,5514,293,GLS,conventional,tour-based
17674,602,2668,PostNL,conventional,tour-based
17674,2668,293,PostNL,conventional,tour-based
17677,908,2668,PostNL,conventional,tour-based
17677,2668,293,PostNL,conventional,tour-based
17683,252,2668,PostNL,conventional,tour-based
17683,2668,293,PostNL,conventional,tour-based
17704,396,2662,DHL,conventional,tour-based
17704,2662,1044,DHL,conventional,consolidated
17704,1044,294,DHL,conventional,tour-based
17705,790,1044,DHL,conventional,tour-based
17705,1044,294,DHL,conventional,tour-based
17741,278,2668,PostNL,conventional,tour-based
17741,2668,294,PostNL,conventional,tour-based
17836,283,4137,FedEx,conventional,tour-based
17836,4137,297,FedEx,conventional,tour-based
17844,617,2668,PostNL,conventional,tour-based
17844,2668,297,PostNL,conventional,tour-based
17848,325,2668,PostNL,conventional,tour-based
17848,2668,297,PostNL,conventional,tour-based
17884,544,2668,PostNL,conventional,tour-based
17884,2668,298,PostNL,conventional,tour-based
17936,271,559,Cycloon,conventional,tour-based
17936,559,299,Cycloon,locker,tour-based
17939,922,559,Cycloon,conventional,tour-based
17939,559,299,Cycloon,locker,tour-based
17951,790,559,Cycloon,conventional,tour-based
17951,559,299,Cycloon,locker,tour-based
18017,580,1008,DHL,conventional,tour-based
18017,1008,1044,DHL,conventional,consolidated
18017,1044,300,DHL,conventional,tour-based
18035,991,2668,PostNL,conventional,tour-based
18035,2668,300,PostNL,conventional,tour-based
18056,466,2668,PostNL,conventional,tour-based
18056,2668,300,PostNL,conventional,tour-based
18057,261,2668,PostNL,conventional,tour-based
18057,2668,300,PostNL,conventional,tour-based
18089,275,1044,DHL,conventional,tour-based
18089,1044,301,DHL,conventional,tour-based
18156,672,2668,PostNL,conventional,tour-based
18156,2668,301,PostNL,conventional,tour-based
18221,239,4604,DPD,conventional,tour-based
18221,4604,302,DPD,conventional,tour-based
18305,1019,2668,PostNL,conventional,tour-based
18305,2668,303,PostNL,conventional,tour-based
18355,328,1044,DHL,conventional,tour-based
18355,1044,304,DHL,conventional,tour-based
18372,556,2668,PostNL,conventional,tour-based
18372,2668,304,PostNL,conventional,tour-based
18378,466,2668,PostNL,conventional,tour-based
18378,2668,304,PostNL,conventional,tour-based
18403,907,2668,PostNL,conventional,tour-based
18403,2668,304,PostNL,conventional,tour-based
18418,259,1044,DHL,conventional,tour-based
18418,1044,305,DHL,conventional,tour-based
18425,1023,4137,FedEx,conventional,tour-based
18425,4137,305,FedEx,conventional,tour-based
18450,201,2668,PostNL,conventional,tour-based
18450,2668,306,PostNL,conventional,tour-based
18574,179,4604,DPD,conventional,tour-based
18574,4604,310,DPD,conventional,tour-based
18594,279,2668,PostNL,conventional,tour-based
18594,2668,310,PostNL,conventional,tour-based
18618,358,2668,PostNL,conventional,tour-based
18618,2668,310,PostNL,conventional,tour-based
18631,551,559,Cycloon,conventional,tour-based
18631,559,311,Cycloon,conventional,tour-based
18654,813,4604,DPD,conventional,tour-based
18654,4604,311,DPD,conventional,tour-based
18668,768,2668,PostNL,conventional,tour-based
18668,2668,311,PostNL,conventional,tour-based
18677,813,2668,PostNL,conventional,tour-based
18677,2668,311,PostNL,conventional,tour-based
18701,500,2668,PostNL,conventional,tour-based
18701,2668,311,PostNL,conventional,tour-based
18716,1081,3362,UPS,conventional,tour-based
18716,3362,311,UPS,conventional,tour-based
18788,837,1044,DHL,conventional,tour-based
18788,1044,313,DHL,conventional,tour-based
18795,813,4604,DPD,conventional,tour-based
18795,4604,313,DPD,conventional,tour-based
18873,752,2668,PostNL,conventional,tour-based
18873,2668,314,PostNL,conventional,tour-based
18921,251,2668,PostNL,conventional,tour-based
18921,2668,315,PostNL,conventional,tour-based
18954,286,4137,FedEx,conventional,tour-based
18954,4137,316,FedEx,conventional,tour-based
18957,408,2668,PostNL,conventional,tour-based
18957,2668,316,PostNL,conventional,tour-based
19003,912,4604,DPD,conventional,tour-based
19003,4604,317,DPD,conventional,tour-based
19067,692,1044,DHL,conventional,tour-based
19067,1044,318,DHL,conventional,tour-based
19110,908,2668,PostNL,conventional,tour-based
19110,2668,318,PostNL,conventional,tour-based
19164,1032,2668,PostNL,conventional,tour-based
19164,2668,319,PostNL,conventional,tour-based
19176,683,1044,DHL,conventional,tour-based
19176,1044,320,DHL,conventional,tour-based
19251,790,2668,PostNL,conventional,tour-based
19251,2668,320,PostNL,conventional,tour-based
19257,867,2668,PostNL,conventional,tour-based
19257,2668,320,PostNL,conventional,tour-based
19264,626,2668,PostNL,conventional,tour-based
19264,2668,320,PostNL,conventional,tour-based
19277,691,2668,PostNL,conventional,tour-based
19277,2668,320,PostNL,conventional,tour-based
19316,213,4137,FedEx,conventional,tour-based
19316,4137,321,FedEx,conventional,tour-based
19365,836,1044,DHL,conventional,tour-based
19365,1044,322,DHL,conventional,tour-based
19378,332,1044,DHL,conventional,tour-based
19378,1044,322,DHL,conventional,tour-based
19423,46,2668,PostNL,conventional,tour-based
19423,2668,322,PostNL,conventional,tour-based
19456,202,2668,PostNL,conventional,tour-based
19456,2668,322,PostNL,conventional,tour-based
19460,947,3362,UPS,conventional,tour-based
19460,3362,322,UPS,conventional,tour-based
19477,977,1008,DHL,conventional,tour-based
19477,1008,1044,DHL,conventional,consolidated
19477,1044,323,DHL,conventional,tour-based
19482,714,2662,DHL,conventional,tour-based
